grupo,categoria,tipo_producto,titulo,pais_revista,revista,ISSN,categoria_revista,SJR_Q,ano,vol,fasc,pags,DOI,autores,id
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Las estructuras clínicas en el psicoanálisis lacaniano,Colombia,Poiésis. Revista electrónica de Psicología Social ,1642-0945,Sin categoria,Sin categoria,2009,N/A,18 ,N/A - ,,HERNANDO ALBERTO BERNAL ZULUAGA,628
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,¿Por qué se vinculan las niñas a los grupos guerrilleros y paramilitares en Colombia?,Colombia,Revista Latinoamericana de Psicologia ,0120-0534,Sin categoria,Sin categoria,2009,42,3 ,453 - 467,,"JAIME ALBERTO CARMONA PARRA, FLORENTINO MORENO MARTIN, JOHN FELIPE TOBON HOYOS",629
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Corto (Resumen),LA EDUCACION UNA POSIBILIDAD PARA FORMAR Y TRANSFORMAR,Colombia,Poiésis: Revista Electrónica de Psicología Social ,1692-0945,Sin categoria,Sin categoria,2009,017,17 ,1 - 5,,ANA CATALINA GOMEZ ARISTIZABAL,630
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Corto (Resumen),Las pobrezas en Colombia un asunto psicosocial,Colombia,Poiésis: Revista Electrónica de Psicología Social ,1692-0945,Sin categoria,Sin categoria,2009,17,N/A ,1 - 10,10.21501/16920945.185,JOHN JAIRO GARCIA PENA,631
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Prostitución infantil y responsabilidad,Colombia,Poiésis. Revista electrónica de Psicología Social ,1642-0945,Sin categoria,Sin categoria,2009,N/A,N/A ,N/A - ,,HERNANDO ALBERTO BERNAL ZULUAGA,632
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Cuerpo vivido en la experiencia de mujeres con diagnóstico de anorexia o bulimia,Colombia,Iatreia ,0121-0793,Sin categoria,Sin categoria,2009,22,3 ,219 - 226,,"ANDRES FELIPE MARIN CORTES, MAURICIO HERNANDO BEDOYA HERNANDEZ, MAURICIO HERNANDO BEDOYA  HERNANDEZ",633
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,La magia de la palabra: psicoanálisis y psicoterapia,Colombia,Poiésis. Revista electrónica de Psicología Social ,1642-0945,Sin categoria,Sin categoria,2008,N/A,N/A ,N/A - ,,HERNANDO ALBERTO BERNAL ZULUAGA,634
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Interacciones entre familias y grupos armados ilegales en las zonas rurales de Antioquia,Colombia,Psicogente ,0124-0137,Sin categoria,Sin categoria,2008,11,N/A ,135 - 144,,"JAIME ALBERTO CARMONA PARRA, JOHN FELIPE TOBON HOYOS",635
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,La objetividad en el psicoanálisis,Colombia,Poiésis. Revista electrónica de Psicología Social ,1642-0945,Sin categoria,Sin categoria,2008,N/A,N/A ,N/A - ,,HERNANDO ALBERTO BERNAL ZULUAGA,636
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,La representatividad poblacional en el estudio sociolingüístico de Medellín,Colombia,Lenguaje ,0120-3479,Sin categoria,Sin categoria,2008,36,2 ,527 - 549,,"RICARDO ALBERTO ANDRADE RODRIGUEZ, MARIA CLAUDIA GONZALEZ, DAVID JARAMILLO, MARIA CLAUDIA GONZALEZ RATIVA",637
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,El grupo operativo en el lugar del agente en el discurso del Amo,Colombia,Revista Ces Psicología ,2011-3080,Sin categoria,Sin categoria,2008,1,N/A ,N/A - ,,HERNANDO ALBERTO BERNAL ZULUAGA,638
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,"Línea de investigación Sujeto, Desarrollo y Contextos de exclusión",Colombia,Textos Y Argumentos ,1692-1135,Sin categoria,Sin categoria,2008,1,1 ,1 - 109,,"CRISTOBAL OVIDIO MUNOZ ARROYAVE, LIBIA ELENA RAMIREZ, ALFREDO GHISO COTOS, SANTIAGO MORALES MESA, CATALINA TABARES",639
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,El cuerpo de la toxicomanía: el placer en el vacío. Revista electrónica departamento de psicología de la universidad Luis Amigó.,Colombia,Poiésis: Revista Electrónica de Psicología Social ,1692-0945,Sin categoria,Sin categoria,2008,14, , - ,,RICARDO ALBERTO ANDRADE RODRIGUEZ,640
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Interaccionismo simbólico: perspectiva y método. El pensamiento del Herbert Blumer,Colombia,(0123-9864) Revista Fundación Universitaria Luis Amigó ,0123-9864,Sin categoria,Sin categoria,2008,10,17 , - ,,JOHN FELIPE TOBON HOYOS,641
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,"Explicaciones del fenómeno de niñas soldados en Antioquia, Colombia: un análisis comparativo de la visión de las niñas desvinculadas de los Grupos Armados Ilegales y de los niños estudiantes de zonas rurales de Antioquia con un perfil psicosocial similar",Colombia,Informes Psicológicos ,0124-4906,Sin categoria,Sin categoria,2007,9,N/A ,41 - 53,,"JOHN FELIPE TOBON HOYOS, JAIME ALBERTO CARMONA  PARRA",642
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,"Explicaciones del fenómeno de niñas soldados en Antioquia, Colombia",Colombia,Informes Psicológicos ,0124-4906,Sin categoria,Sin categoria,2007,9,N/A ,41 - 53,,JAIME ALBERTO CARMONA PARRA,643
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Lectura del texto ¿El estadio del espejo como formador de la función del yo (je) tal como se nos revela en la experiencia psicoanalítica¿ de J. Lacan,Colombia,Poiésis. Revista electrónica de Psicología Social ,1642-0945,Sin categoria,Sin categoria,2007,N/A,N/A ,N/A - ,,HERNANDO ALBERTO BERNAL ZULUAGA,644
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,El comentario de texto como método de investigación en el psicoanálisis,Colombia,Poiésis. Revista electrónica de Psicología Social ,1642-0945,Sin categoria,Sin categoria,2007,N/A,N/A ,N/A - ,,HERNANDO ALBERTO BERNAL ZULUAGA,645
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,La facultad de psicología: una facultad para las problemáticas sociales,Colombia,Revista Fundación Universitaria Luis Amigó ,04239864,Sin categoria,Sin categoria,2007,10,16 ,N/A - ,,HERNANDO ALBERTO BERNAL ZULUAGA,646
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Adolescencia y prostitución de mujeres adolescentes,Colombia,Poiésis: Revista Electrónica de Psicología Social ,1692-0945,Sin categoria,Sin categoria,2006,12,N/A ,N/A - ,,SOFIA FERNANDEZ FUENTE,647
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,El síntoma es lo que hace insignia,Colombia,Poiésis. Revista electrónica de Psicología Social ,1642-0945,Sin categoria,Sin categoria,2006,N/A,N/A ,N/A - ,,HERNANDO ALBERTO BERNAL ZULUAGA,648
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,El síntoma sirve para estructurar el vínculo social,Colombia,Poiésis. Revista electrónica de Psicología Social ,1642-0945,Sin categoria,Sin categoria,2006,N/A,N/A ,N/A - ,,HERNANDO ALBERTO BERNAL ZULUAGA,649
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Las cicatrices del amor. La psicología del amor freudiano,Colombia,Poiésis. Revista electrónica de Psicología Social ,1642-0945,Sin categoria,Sin categoria,2006,N/A,N/A ,N/A - ,,HERNANDO ALBERTO BERNAL ZULUAGA,650
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,"La prostituta y el petrolero, encarnación de la miseria y el progreso en el Magdalena Medio colombiano. Una mirada psicosocial de la novela la novia oscura de Laura Restrepo.",Colombia,Poiésis: Revista Electrónica de Psicología Social ,1692-0945,Sin categoria,Sin categoria,2006,1,1 ,1 - 11,,ANDRES FELIPE MARIN CORTES,651
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Guerra y salud mental. Colombia año 2005,Colombia,Poesis ,0,Sin categoria,Sin categoria,2005,1,1 ,1 - 1,,FABER HERNAN ALZATE TORO,653
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Alaín Touraine: Sociólogo contemporáneo de gran vitalidad,Colombia,"Debates Sociológicos,  ",1900-5334,Sin categoria,Sin categoria,2005,1,1 ,1 - 1,,FABER HERNAN ALZATE TORO,654
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Sobre el viraje del amor al odio de una mujer hacia su pareja,Colombia,Poiésis: Revista Electrónica de Psicología Social ,1692-0945,Sin categoria,Sin categoria,2005,10,1 ,1 - 20,,JOHN FELIPE TOBON HOYOS,655
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Lo clínico. En los desafueros del malestar de hoy,Colombia,Poiésis: Revista Electrónica de Psicología Social ,1692-0945,Sin categoria,Sin categoria,2005,9,1 ,1 - 20,,JOHN FELIPE TOBON HOYOS,657
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Clínica Psicológica: Una tercera vía a la centenaria discusión acerca de la crisis de la psicología y sus implicaciones para la psicología actual,Colombia,Poiésis: Revista Electrónica de Psicología Social ,1692-0945,Sin categoria,Sin categoria,2005,9,N/A ,1 - 4,http://www.funlam.edu.co/revistas/index.php/poiesis/article/view/465/440,MAURICIO HERNANDO BEDOYA HERNANDEZ,658
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Un paradigma de investigación en psicología social,Colombia,Poiésis: Revista Electrónica de Psicología Social ,1692-0945,Sin categoria,Sin categoria,2004,4,8 ,1 - 1,,JAIME ALBERTO CARMONA PARRA,659
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Cuatro posiciones epistemológicas examinadas a la luz de la psicología social,Colombia,Poiésis: Revista Electrónica de Psicología Social ,1692-0945,Sin categoria,Sin categoria,2004,4,7 ,1 - 1,,JAIME ALBERTO CARMONA PARRA,660
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,La estigmatización en el cine (Un diálogo de la psicología social con el séptimo arte),Colombia,Poiésis: Revista Electrónica de Psicología Social ,1692-0945,Sin categoria,Sin categoria,2004,4,7 ,1 - 1,,JAIME ALBERTO CARMONA PARRA,661
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Ejercicios del poder en la funcionalidad de la violencia en la pareja,Colombia,Poiésis: Revista Electrónica de Psicología Social ,1692-0945,Sin categoria,Sin categoria,2004,7,1 ,1 - 20,,JOHN FELIPE TOBON HOYOS,662
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Sociología. Retos y perspectivas,Colombia,"Debates Sociológicos,  ",1900-5334,Sin categoria,Sin categoria,2004,1,1 ,1 - 1,,FABER HERNAN ALZATE TORO,663
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,El programa de pscología con énfasis en psicología social de la Fundación Universitaria Luis Amigó en el contexto de los programas de formación de profesionales de pscología en Colombia,Colombia,Poiésis: Revista Electrónica de Psicología Social ,1692-0945,Sin categoria,Sin categoria,2003,006,1 ,1 - 29,,JAIME ALBERTO CARMONA PARRA,664
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,El estado actual de la formación de psicólogos en el ámbito nacional e internacional.,Colombia,Poiésis: Revista Electrónica de Psicología Social ,1692-0945,Sin categoria,Sin categoria,2003,1,1 ,1 - 1,,LUZ MARINA ARANGO GOMEZ,665
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Corto (Resumen),Pautas de crianza como factor asociado a la aparición del TDAH,Colombia,"Neuropsicología, Neuropsiquiatría Y Neurociencias ",0124-1265,Sin categoria,Sin categoria,2003,5,1 ,58 - 59,,MONICA GOMEZ BOTERO,666
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Corto (Resumen),Características del temperamento asociadas al trastorno por déficit de atención con hiperactividad.,Colombia,"Neuropsicología, Neuropsiquiatría Y Neurociencias ",0124-1265,Sin categoria,Sin categoria,2003,5,1 ,100 - 100,,MONICA GOMEZ BOTERO,667
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Corto (Resumen),Correlación entre el volumen de los núcleos caudados derecho e izquierdo y pruebas de atención y función ejecutiva en niños con TDA,Colombia,"Neuropsicología, Neuropsiquiatría Y Neurociencias ",0124-1265,Sin categoria,Sin categoria,2003,5,1 ,56 - 60,,MONICA GOMEZ BOTERO,668
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,"El tabaquismo materno durante el embarazo, asociado con el trastorno por déficit de atención con hiperactividad en niños de la comunidad colombiana ""paisa""",Colombia,"Neuropsicología, Neuropsiquiatría Y Neurociencias ",0124-1265,Sin categoria,Sin categoria,2003,5,2 ,125 - 135,,"MONICA GOMEZ BOTERO, JORMARIS MARTINEZ, MARYORIS ZAPATA, PAULA MONTOYA, VILMA MERCHAN, ANGELA BUILES, ASTRID GALVIS, BIBIANA VELASQUEZ, CLARA P ARANGO, ISABEL C PUERTA",669
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,El programa de Psicología Social en el contexto colombiano,Colombia,Poiésis: Revista Electrónica de Psicología Social ,1692-0945,Sin categoria,Sin categoria,2003,4,6 ,1 - 1,,JAIME ALBERTO CARMONA PARRA,670
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Por los bordes de un mero fragmento de angustia,Colombia,Poiésis: Revista Electrónica de Psicología Social ,1692-0945,Sin categoria,Sin categoria,2003,6,1 ,1 - 20,,JOHN FELIPE TOBON HOYOS,671
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,"Interdisciplinariedad, investigación y currículo",Colombia,Poiésis: Revista Electrónica de Psicología Social ,1692-0945,Sin categoria,Sin categoria,2003,1,1 ,1 - 1,,UBERNEY MARIN TAMAYO,672
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Edgar Garavito. Hacia una vida no fascista,Colombia,Revista Sociología Universidad Universidad Autónoma Latinoaméricana ,0120-9264,Sin categoria,Sin categoria,2003,1,1 ,91 - 99,,FABER HERNAN ALZATE TORO,673
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,"Factores perinatales asociados con la aprición del trastorno por deficiencia de atención en niños de la comunidad colombiana ""paisa""",España,Revista de Neurologia ,1576-6578,Sin categoria,Sin categoria,2003,36,7 ,609 - 613,10.1097/DBP.0b013e31819e6a33,"MONICA GOMEZ BOTERO, DAVID ANTONIO PINEDA SALAZAR, JORMARIS MARTINEZ, MARYORIS ZAPATA, PAULA MONTOYA, ANGELA BUILES, ASTRID GALVIS, BIBIANA VELASQUEZ, FRANCISCO LOPERA, ISABEL C PUERTA",674
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,La paz en la diversidad: análisis sobre la inclusión a la inversa en contextos educativos,Colombia,Revista Colombiana De Ciencias Sociales ,2216-1201,B,Sin categoria,2021,12,1 ,219 - 237,10.21501/22161201.3334,BAIRON JARAMILLO VALENCIA,750
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Desarrollo social y laboral de los posgraduados,Colombia,Actualidades Pedagógicas ,0120-1700,C,Sin categoria,2020,1, ,1 - 18,10.19052/ap.vol1.iss75.11,"LEISY MAGDALI ARROYAVE TABORDA, JUAN SANTIAGO CALLE PIEDRAHITA, YUSTY CAROLINA RESTREPO SEGURA, DAVID IGNACIO MOLINA VELASQUEZ",751
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Diseños curriculares e inteligencia social en zonas urbanas y rurales de Colombia,Colombia,"Cultura, Educación, Sociedad - Ces ",2145-9258,C,Sin categoria,2020,12,N/A ,255 - 274,10.17981/12.1.2021.17,"LEISY MAGDALI ARROYAVE TABORDA, YUSTY CAROLINA RESTREPO SEGURA, JUAN CAMILO LOTERO FRANCO",753
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Apreciación del docente para contribuir al desarrollo del pensamiento crítico,Colombia,Eleuthera ,2011-4532,C,Sin categoria,2020,22,N/A ,15 - 30,10.17151/eleu.2020.22.2.2.,SANDRA MILENA BOTERO BEDOYA,756
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Percepciones de los estudiantes frente a la satisfacción personal desde el enfoque del desarrollo humano,Colombia,"Cultura, Educación, Sociedad - Ces ",2145-9258,C,Sin categoria,2020,11,2 ,43 - 56,10.17981/cultedusoc.11.2.2020.03,MONICA MARIA ALVAREZ GALLEGO,757
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Acompañamiento en educación inicial: voces de sus protagonistas en apertura al cambio,Colombia,Educacion Y Humanismo ,0124-2121,B,Sin categoria,2020,39,N/A ,1 - 31,10.17081/eduhum.22.39.3858,"MONICA MARIA ALVAREZ GALLEGO, NATALIA GUZMAN, ADRIANA MARIA CORONADO MENDOZA, OVIDIO HERRERA RIVERA",758
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Estudios sobre opinión pública y proceso de paz entre el Estado Colombiano y las Farc-ep,Colombia,"Cultura, Educación, Sociedad - Ces ",2145-9258,C,Sin categoria,2020,11,N/(A ,27 - 42,10.17981/cultedusoc.11.2.2020.02,"JOSE WILMAR PINO MONTOYA, MELINA CASTANO GOMEZ",763
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Aproximación a la percepción social sobre el sistema tributario colombiano a partir de una revisión teórica,Colombia,Economicas Cuc ,0120-3932,C,Sin categoria,2020,41,N/A ,197 - 210,10.17981/econcuc.41.2.2020.,"JOSE WILMAR PINO MONTOYA, RUBY STELLA CABRERA JARAMILLO, JULIANA CAROLINA FARFAN RODRIGUEZ",764
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Inquiring Pre-service Teachers¿ Narratives on Language Policy and Identity during their Practicum,Colombia,How ,0120-5927,C,Sin categoria,2020,27,N / A ,51 - 72,10.19183/how.27.2.544,OSCAR ALBERTO PELAEZ HENAO,765
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Revisión (Survey),Aproximación teórica a las estrategias de acompañamiento en el ambiente familiar y escolar.,Colombia,"Cultura, Educación, Sociedad - Ces ",2145-9258,C,Sin categoria,2020,11,N/A ,151 - 166,10.17981/cultedusoc.10.2.2020.11,"NATALIA GUZMAN, MONICA MARIA ALVAREZ GALLEGO",769
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,El Maestro como formador en resiliencia para la primera infancia: Un aporte desde la escuela en la construcción de habilidades sociales,Colombia,"Cultura, Educación, Sociedad - Ces ",2145-9258,C,Sin categoria,2020,11,1 ,55 - 70,10.17981/10.2.2020.4,"JOSE WILMAR PINO MONTOYA, YUSTY CAROLINA RESTREPO SEGURA, LEISY MAGDALI ARROYAVE TABORDA",771
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,The Quality of Education: A reflection from the Pedagogical Academic Management.,,"Cultura, Educación, Sociedad - Ces ",2145-9258,C,Sin categoria,2020,11,1 ,209 - 218,10.17981/cultedusoc.11.1.2020.15,"ADRIANA MARIA GALLEGO HENAO, OSCAR ALBERTO PELAEZ HENAO",772
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,sobre el vínculo afectivo y los procesos de aprendizaje en niños de 7 a 9 años de edad,Colombia,Educacion Y Humanismo ,0124-2121,B,Sin categoria,2020,22,N/A ,1 - 19,10.17081/eduhum.22.38.3552,BAIRON JARAMILLO VALENCIA,776
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Aportes de Bartolomé de las Casas a la teoría actual de los derechos humanos,Colombia,Hallazgos ,1794-3841,B,Sin categoria,2019,17,33 ,221 - 253,10.15332/2422409X.5240,JOSE WILMAR PINO MONTOYA,778
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Dinámica interna familiar como espacio educativo para la construcción de ciudadanía,Colombia,Educación Y Educadores ,0123-1294,B,Sin categoria,2019,22,N/A ,377 - 394,10.5294/edu.2019.22.3.3,"JOSE WILMAR PINO MONTOYA, ADRIANA MARIA GALLEGO HENAO, JUAN FERNANDO LOPEZ CORREA",779
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Sentidos de las prácticas discursivas en la formación de maestros en clave de educación para la paz y construcción de ciudadanía,Colombia,Revista Lasallista de Investigacion ,1794-4449,C,Q4,2019,16,2 ,223 - 238,10.22507/rli.v16n2a18,"JOSE FEDERICO AGUDELO TORRES, SERGIO ANDRES MANCO RUEDA, JUAN CARLOS FRANCO MONTOYA, PATRICIA PARRA MONCADA",780
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Revisión (Survey),El cultivo de la convivencia: una oportunidad para prevenir situaciones de acoso escolar,Colombia,Infancias Imágenes ,1657-9089,C,Sin categoria,2019,18,2 ,159 - 170,10.14483/16579089.14025,"JOSE FEDERICO AGUDELO TORRES, ADRIANA MARIA GALLEGO HENAO, OLGA CECILIA VASQUEZ JARAMILLO",784
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Influencia del proceso de inclusión a la inversa en el contexto educativo,Colombia,Revista Pensamiento Americano ,2027-2448,C,Sin categoria,2019,12,N/A ,69 - 78,10.21803/pensam.v12i24.310,BAIRON JARAMILLO VALENCIA,785
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Revisión (Survey),Perspectivas investigativas sobre formación en cultura política en estudiantes universitarios,Colombia,Revista Virtual Universidad Católica Del Norte ,0124-5821,B,Sin categoria,2019,56,N/A ,161 - 179,10.431486//1486,"MONICA MARIA ALVAREZ GALLEGO, JOSE WILMAR PINO MONTOYA, OLGA CECILIA VASQUEZ JARAMILLO",789
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,"Calidad educativa, a propósito de la gestión comunitaria en nueve establecimientos educativos de Medellín: 2010 a 2013",Colombia,Revista Colombiana De Educación ,0120-3916,B,Q4,2019,1,77 ,129 - 150,10.17227/rce.num77-4925,JOSE WILMAR PINO MONTOYA,791
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Sentimientos y pensamientos de jóvenes frente al acoso escolar:el suicidio como alternativa,Colombia,Eleuthera ,2463-1469,C,Sin categoria,2019,24,1 ,34 - 47,10.17151/eleu.2019.21.3,"ADRIANA MARIA GALLEGO HENAO, CATALINA PALACIO CHAVARRIAGA",792
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,La dinamica familiar y estilos de crianza: pilares fundamentales en la dimensión socioafectiva,Colombia,Hallazgos ,1794-3841,B,Sin categoria,2019,16,32 ,131 - 150,10.15332/2422409X,"ADRIANA MARIA GALLEGO HENAO, JOSE WILMAR PINO MONTOYA, MONICA MARIA ALVAREZ GALLEGO, ENID DANIELA VARGAS MESA",793
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Concepción filosófico-antropológica del hombre americano: la perspectiva teórica de Bartolomé de las Casas,Colombia,Cuadernos De Filosofia Latinoamericana ,0120-8462,C,Sin categoria,2018,39,119 ,77 - 96,10.15332/25005375,JOSE WILMAR PINO MONTOYA,797
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,El emprendimiento como cultura: ¿una estrategia para potenciar las competencias ciudadanas y el trabajo en grupo en la primera infancia?,Colombia,Infancias Imágenes ,1657-9089,C,Sin categoria,2018,17,2 ,176 - 184,10.14483/16579089.13048,ADRIANA MARIA GALLEGO HENAO,800
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Revisión (Survey),Factores asociados a las preferencias alimentarias de los niños,Colombia,Eleuthera ,2011-4532,C,Sin categoria,2018,18,N/A ,58 - 73,10.17151/eleu.2018.18.4.,MONICA MARIA ALVAREZ GALLEGO,801
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,El clima organizacional en el emprendimiento sostenible.,Colombia,Revista Escuela De Administración De Negocios ,0120-8160,B,Sin categoria,2018,84,N/A ,43 - 61,10.21158/01208160,"CARMEN YSABEL MARTINEZ DE MERINO, VICTOR HUGO MERINO CORDOBA, YAMARU DEL VALLE CHIRINOS ARAQUE",802
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Influence of Strategies-Based Feedback in Students' Oral Performance,Colombia,How ,0120-5927,C,Sin categoria,2018,25,N/A ,93 - 113,https://doi.org/10.19183/how.25.1.402.,"ANGIE SISQUIARCO, SANTIAGO SANCHEZ ROJAS, JOSE VICENTE ABAD OLAYA",803
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Research Training in Language Teacher Education: Reflections from a Mentee and her Mentor,Colombia,Ikala ,0123-3432,B,Q2,2018,23,N/A ,85 - 98,DOI: 10.17533/udea.ikala.v23n01a07,"JOSE VICENTE ABAD OLAYA, LINDA KATHERINE PINEDA ROBAYO",804
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Conocimiento de la didáctica del inglés en docentes de educación preescolar,Colombia,Infancias Imágenes ,1657-9089,C,Sin categoria,2017,16,N/A ,72 - 82,10.14483/16579089.9757,"SONIA RUTH QUINTERO ARRUBLA, BAIRON JARAMILLO VALENCIA, LIBIA ELENA RAMIREZ ROBLEDO",807
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,The Crucial Role of Educational Stakeholders in the Appropriation of Foreign Language Education Policies: A Case Study,Colombia,Profile: Issues in Teachers' Professional Development ,1657-0790,A1,Sin categoria,2017,19,02 ,121 - 134,10.15446/profile.v19n2.57215,"OSCAR ALBERTO PELAEZ HENAO, JAIME ALONSO USMA WILCHES",808
